Accel_x	Accel_y	Accel_z	gyro_x	gyro_y	gyro_z
975.5	210.8	3.1	5.6	0.2	-7.4
976.3	179.5	2.9	7.4	0.7	-6.9
975	206	15.2	4.6	-0.2	-9.2
973.2	239.6	5.7	2.9	-1.9	-4.1
974.6	214.5	-18.7	3.8	0	2.7
973.2	173.4	4.6	3	2.6	2.4
972.5	166.3	20.7	0.9	0.3	-2.1
973.1	192.6	3.9	1.6	-0.2	-4.8
974.1	198.3	7.5	0.4	-0.2	-3.2
974.1	191.5	-0.1	0.7	0.1	-3
973.5	200.1	7.8	0.3	0.7	-3.1
972.6	191.8	6.5	0.7	0.3	-2.1
974.6	188.2	1.8	1.1	0.5	-2.7
973.1	201.9	17.3	0.3	0.5	-3.9
972.9	209.1	5.1	0.3	-1	-1.8
974.3	201.1	4.1	0.5	0	-0.4
971.5	192.8	17.2	-0.3	-0.4	-0.1
975.3	183.1	1.9	0.2	-0.9	-1.1
974.7	181.5	4.3	0.9	0.3	-3.3
973.2	191.1	17.3	-0.2	0	-5
974.4	205.6	6.1	0	-1.1	-4.7
973.1	208.7	7.4	0.3	-0.1	-2.9
971.4	204.2	11.1	-0.5	-1.5	-2
973.3	197.1	-6.4	0	-0.5	-1.7
973.7	187.6	8	0.5	1	-2.6
971.1	191.1	16.7	0.7	0	-4.3
972	208.2	13	0	-1.5	-4.5
973.5	212.5	0.6	0.2	-0.9	-2.6
971.5	208.3	13.9	-0.4	-0.9	-1.2
974.6	202.6	6.9	-1.5	-2.1	-0.6
974.6	196.8	-1	-1.3	-1.5	-1.8
970.9	194.4	8.3	-1	-0.7	-2.5
974.8	194.9	7.6	-0.6	-1	-2.6
972.1	200	8.5	-1.2	-1.4	-3.6
969.8	206	5.7	-1.3	-1.6	-3.4
973.8	208.2	5.1	-0.8	-1.2	-2.9
971.1	206.4	9.1	-0.6	-1.6	-1.7
970	198.6	-3.4	-0.2	-1.1	-1.8
975.4	194.3	3.4	-0.4	0.2	-3.3
972	203.7	13.1	-1.9	-0.5	-4.4
974.1	209.7	1.5	-2.1	-1.3	-4.7
971.3	207.8	4.3	-1.4	0	-4.2
969.3	205.2	8.6	-1	-0.2	-3.6
969.3	212.5	12.2	-0.9	-0.7	-3.6
971.6	214.2	5	-0.1	-0.6	-2.1
968.5	210.9	17.7	-0.5	-1.1	-1.5
972.1	205.5	4.1	-1.8	-2.3	-1.9
971	203	-2.6	-1.2	-1	-2.5
970.5	202	6.5	-1	-0.4	-2.9
971.6	213.7	11.3	-1.2	-0.7	-3.3
970.4	217.6	7	-1.5	-1.3	-2.4
970.8	215.2	4.7	-0.7	-0.8	-1.5
970.2	210.8	6.1	-0.4	-0.6	-1.1
969.8	205.2	13	-0.4	-1.2	-1.2
970.2	205.9	1.3	-1.1	-1.5	-2
967.6	210.9	0	-1.1	-0.7	-2.4
971.1	215	8	-0.8	-0.3	-1.8
970.4	212.2	10.3	-0.3	-1.4	-0.9
968.9	202.8	2.8	0.2	-1.1	-0.9
971	206.2	9.6	-0.6	-1.1	-1.9
971.1	215.5	2.5	-0.9	-1.6	-2
971	218.3	-2.4	-0.1	-0.5	-0.4
971.3	215.4	5	0.1	-0.2	0.5
971.1	216.6	-0.8	0	-0.5	1.2
969.9	215.8	8.5	-0.4	-0.2	2.2
972.4	204.2	15.8	-1.1	-1.3	3.2
971.5	182.4	8.4	-1.6	-1.9	2.2
972.7	170.2	3.1	-2.6	-1.5	-1.6
972.7	178.3	0	-2.9	-0.5	-5.9
973.2	202.1	-0.6	-2.6	0.4	-8.1
971.9	223	15	-1.7	0.1	-6.9
971	232.5	8.7	0.6	-1.1	-3.8
968.3	225.2	6.1	2.3	-1.2	-0.7
971.9	206.6	8.6	2.5	-1.6	0.3
971.3	192.2	2.1	2.1	-1.6	-0.7
968.9	195.5	5.7	0.8	-1.5	-3.2
968.6	213.7	4.1	-0.7	-1.8	-4.3
971.4	223.2	-1.4	-1	-1.6	-2.6
971.4	209.9	1.4	-0.9	-0.9	-1.1
968.2	196.5	1	-1	-0.7	-2
969.8	202.6	5.1	-1.2	-0.5	-3.9
970	215.3	0.8	-0.6	-0.5	-4.1
970.7	216.3	-0.1	0	0.2	-2.8
969.8	211.7	-0.8	0.1	0.6	-2.5
968.6	212.1	5.2	0.3	1	-2.9
968.8	216.7	11.4	0.4	0.2	-2.8
970	215.4	6.2	0.5	-0.2	-1.9
968.8	209.1	10	0	-0.3	-1.8
969.3	209.4	12.5	-0.6	-1.4	-2.3
968.6	214.9	5.1	-0.7	-2	-2.2
969.3	214.8	2	-0.7	-2.1	-2
969.7	211.3	-4.5	-0.8	-1.3	-2.1
970.3	209.3	-3	-1	-0.8	-2.1
968.6	214.5	10.6	-1.4	-0.7	-2.7
971.3	219.7	2.8	-1.4	-1.6	-2
968.7	213.6	0.2	-0.4	-0.6	-1.5
969.2	211.5	5.2	0	-0.9	-1.5
969.4	214.7	0.4	-0.2	-1	-1.9
969.7	218.5	0.3	0	-0.5	-1.5
969.6	211.6	0.7	-0.3	-0.3	-1.1
969.9	208.1	0.8	-0.4	0	-1.9
969.7	210.2	3.9	-0.3	0.3	-2.8
968.3	216.4	8.4	-0.1	-0.1	-2.8
968.1	218.2	7.9	0.1	-0.3	-1.9
969.6	217	5.2	0.2	-0.7	-1.7
970	213.9	2.4	0.2	-1	-1.7
968.9	214.2	3.2	0	-0.5	-1.5
969.7	216.9	8	-0.2	-0.9	-1.5
969.7	216.1	8.4	-0.3	-1.4	-1
969.3	209.4	3.1	-0.3	-1.6	-0.8
969.6	208.7	4.7	-1.1	-1.4	-1.8
968.5	214.8	3	-1.2	-1.5	-2.2
969.7	222.1	2.3	-1.5	-1.8	-1.7
969.8	218.2	-0.9	-0.9	-1.4	-0.9
970.4	211.3	-0.1	-0.6	-1.2	-0.5
970.8	203.9	2	-1	-0.9	-1.4
970.3	211.7	1.2	-1.4	-1	-2.7
969.9	224.7	0	-1.1	-0.9	-2.3
967.6	220.3	1.8	-0.3	-0.8	-0.5
970.9	208.7	1.2	-0.2	-0.7	-0.5
969.7	207.7	1.3	-0.6	-0.6	-1.6
969.8	210.5	2	-0.1	-0.4	-2.1
968.5	209.9	2.5	-0.3	-0.5	-2.3
969.4	213.7	3	-0.3	-0.4	-2.9
970.8	216.6	2.4	-0.8	-0.6	-2.5
969.6	216.4	-0.6	-0.7	-0.6	-2.3
968.8	207.1	-0.4	-0.6	0.1	-2.9
969.1	207.7	5.2	-0.8	0	-3.8
969.9	212.8	3.6	-0.6	0	-4.3
967.5	216.6	7	-0.9	-0.4	-4.4
967.6	218.6	4.5	-0.8	-0.5	-4.4
966.7	220	5.1	-0.3	-0.5	-4.3
968.6	223.2	5.1	0	-0.6	-4.2
968.5	218.9	4.6	0	-0.7	-3.7
969.3	217.6	3.1	-0.3	-0.9	-4.2
969.1	230.9	0.1	-0.4	-0.7	-4.3
968.7	237.7	2.1	0	-0.2	-2.4
968.2	226.6	7.6	0.4	-0.4	-0.8
968.2	213.9	2.5	-0.2	-0.7	-1.3
968.3	215.3	-0.4	-0.6	-0.1	-2.7
968.3	221.4	3.9	-0.4	-0.2	-3.5
967.2	228.7	3.7	-0.3	-0.3	-3.4
968	230.5	4.7	0.1	-0.5	-2.2
968.2	224.8	0.6	0.3	-0.6	-1.8
967.8	217	1.4	0.2	-0.1	-2.4
966.6	217.6	2.8	0.5	0.2	-3.3
966.6	220.4	4.6	0.6	0.3	-4.3
966.9	223.6	2.8	1.1	0.5	-5.2
968.2	228.3	-5.1	2.7	1.9	-4.9
967.5	215.8	0.1	2.9	2.7	-5.8
962.7	224.6	23.8	0.3	1.3	-7.8
964.3	245.3	14.2	-0.5	-0.2	-7.6
965.9	250.8	9.8	-0.1	-0.5	-5
964.1	243	8.5	0.4	-0.9	-3.1
963.3	231.3	6.3	0.4	-0.5	-2.9
964.5	229.6	7.5	-0.3	-0.7	-4.3
964.7	242.1	7.2	-0.5	-1	-4.4
963.1	241.9	3.9	0	-0.4	-3.3
964.3	236.3	10.6	0.3	-0.3	-3.2
962.2	237.9	11.4	0.1	-1	-3.9
963.7	242.7	4.6	-0.1	-0.9	-3.6
964.4	245.3	5.8	-0.1	-0.5	-2.8
963.1	241.6	6.1	-0.2	-0.7	-2.3
962.2	238.6	5.7	-0.1	-0.7	-2.6
965	238.7	6.5	0.2	-0.4	-3
963.1	242.5	14.1	-0.3	-1	-3.3
962.7	246.3	-1.3	0.1	-1	-2.6
961.9	241.2	5.3	0	0	-2.3
964.2	243.1	9.5	-0.3	-0.6	-2.9
960.6	243.4	2.8	0	-0.5	-2.8
965.5	249	11.3	0	-0.6	-2.6
962.7	246.5	2.8	0.2	-0.6	-1.8
961.3	244.6	4.1	0.1	-0.2	-1.7
963.6	240.7	9.2	-0.2	-0.5	-2.2
963.1	244.6	9.5	-0.7	-1.2	-2.5
963.2	246.7	2.3	-0.3	-1	-2.3
962.1	240.7	6.8	-0.5	-0.8	-2.1
963	244	3.6	-0.7	-0.6	-3
962.7	250.6	5.7	-0.6	-0.3	-2.3
961.7	250.2	11.1	-0.2	-0.2	-1.5
961.4	247.4	9.6	-0.2	-1	-0.9
962.6	244.2	3.2	-0.3	-0.5	-1
962.5	243	1.5	-0.6	0	-1.2
961.4	241.2	11.5	-0.7	0.2	-1.9
961.5	244.9	12	-0.6	-0.7	-2.5
961.7	254.3	10.6	-0.1	-0.9	-1.9
962.8	246.5	10.3	0.1	-1.2	-0.5
961.1	236.8	3.7	-0.1	-1.2	-1.3
963.8	236.6	6.7	-0.4	-1	-2.6
962.5	242.4	7.4	-0.4	-0.9	-3.4
963.5	249.7	7.5	-0.1	-1	-3.2
961.4	252.5	6.2	-0.1	-1.3	-2.5
963.2	251.7	0	0	-1	-1.5
961.9	244.2	6.5	-0.1	-0.3	-1.1
962.5	243.2	11.8	-0.1	-1	-1.7
962.5	245.2	5.4	-0.1	-1.4	-2.1
961	249.7	2.8	-0.1	-1	-2.2
962.4	247	5	-0.2	-0.7	-1.6
960.8	247.5	7.6	-0.4	-0.7	-1.6
961.6	246.7	5.6	-0.4	-0.8	-1.7
962	247.6	7.8	-0.4	-1.1	-1.6
960.2	249.5	6.9	-0.4	-1.4	-1.3
961.3	250.1	2.8	0	-1.2	-0.8
962.4	242.1	4.1	0.1	-0.6	-0.7
962.7	241.9	9.1	-0.2	-0.8	-1.7
961.4	246.3	5.6	-0.6	-1.4	-2.1
963.8	252	4.7	-0.4	-1.3	-1.5
961.4	247.3	3.4	0.1	-1	-0.7
962.5	240.8	4.6	0	-1.1	-1.1
960.2	242.5	5.2	-0.5	-1.3	-2
962	249.5	1.2	-0.9	-0.9	-2.2
962.7	250.9	0.8	-0.7	-0.7	-1.7
963.6	249.3	3.1	-0.2	-0.4	-0.8
962.4	241.8	8	0	-0.5	-1
961.9	240.7	4.6	-0.3	-1	-1.9
963.2	245.6	1.9	-0.4	-0.9	-2.1
961	245.7	7.5	-0.4	-1.1	-1.9
961	246	5	-0.2	-1.4	-1.6
963.1	246.9	-0.4	0	-1.2	-1.8
963.3	244.7	-1.8	-0.1	-0.5	-1.5
964.1	244	2.5	-0.3	0.1	-1.8
959.4	247.6	12.9	-0.9	-0.5	-1.7
961.4	251.7	1.4	-0.4	-1.2	-1.4
962.6	248.9	0.2	-0.3	-0.5	-0.2
963.2	238.4	1.2	-0.2	-0.2	-0.4
962.7	238.1	6.2	-0.6	-0.5	-1.7
960.4	244.7	3.7	-0.4	-0.8	-2.5
961	252.6	4.1	0	-0.9	-1.8
963.8	246.5	3.2	0	-0.9	-0.8
962.2	239.1	4.1	-0.4	-0.7	-1.3
960	242.1	2.8	-0.4	-0.9	-2
964.7	246.9	5.2	-0.2	-0.8	-2.1
957	242.5	1.4	-0.2	-1	-2.3
962.4	244.7	1	-0.6	-0.5	-1.8
963.2	248.1	5.1	-0.5	-0.5	-2.2
964.5	249.3	1.5	-0.3	-0.6	-2
962.8	245.9	3.4	0	-0.6	-1.3
963.7	241.3	5.9	0	-0.8	-1.4
961.1	242.5	3	-0.4	-0.9	-1.9
962.4	249	2.5	-0.5	-0.7	-2.2
961	253	2.5	-0.4	-0.7	-1.3
961.5	243.4	4.1	-0.1	-0.6	-0.7
963.3	238.6	5.2	-0.1	-0.8	-1.3
963.1	242.9	1.2	-0.4	-0.9	-2.1
963.6	247.1	3.7	-0.7	-0.6	-2.2
965.4	250.1	3.5	-0.3	-0.8	-1.7
962.1	246.5	3.9	-0.1	-0.9	-1.3
961.4	245.9	4.1	-0.1	-1	-1.5
962.8	245.1	4	-0.3	-1	-1.2
961.3	243.2	0.9	-0.1	-1.1	-1.5
960.6	241.8	0.7	-0.1	-0.9	-1.6
962.6	243.1	0.4	-0.2	-0.6	-2.3
962.1	247.6	3	-0.3	-0.7	-2.3
960.8	245.4	2.4	-0.3	-0.7	-1.9
962.5	247.6	0.3	-0.4	-0.4	-1.9
964.3	244	5.6	-0.6	-0.4	-1.8
960	244.2	7.5	-1	-0.9	-2.2
967.4	246.2	1.7	-0.6	-0.7	-2.2
954.3	245.6	3.7	-0.7	-1.3	-2.2
970.7	249.8	5.3	0	-0.7	-1.6
954.1	241.9	-1.3	-0.1	-1.4	-2.1
961.6	248.7	1.9	-0.8	-1	-2
964.2	251.4	-3.9	-0.4	0.1	-2
958.6	247.5	7.5	-0.7	-0.1	-1.5
959.8	247.9	9.5	-0.6	-0.9	-1
963.8	247.8	-5	-0.1	-0.6	-0.7
963.3	243.8	1	-0.5	-0.1	-0.8
961.3	239.2	8.3	-0.5	-0.5	-1.4
962.2	242.6	2.6	-0.5	-0.8	-2.1
964.5	250.4	4.1	-0.3	-0.8	-2.4
961.5	251	1.4	-0.2	-0.9	-1.9
960.3	246	3.2	-0.2	-0.8	-1
963.7	242.3	3.7	-0.1	-0.5	-1.4
960.8	238	0.3	-0.3	-0.6	-2.5
961.3	241.3	4	-0.8	-0.3	-3.2
961.4	250.4	3	-0.6	-0.5	-3.2
961.9	251.5	1.3	-0.9	-0.5	-2.3
962.2	242	3.7	-1.1	-0.2	-2.4
961.4	241.8	10.6	-1.5	-0.9	-3.5
963.2	252.8	2.9	-1.2	-1.1	-3.8
959.2	252.6	3	-0.8	-0.9	-2.7
964.2	251.4	3.2	-0.5	-1	-2.2
961	248	1.5	-0.8	-0.7	-2.4
961.3	258.5	5.4	-0.6	-0.7	-1.8
958.3	252.8	2.3	-0.2	-0.9	-0.4
963.1	244	4.5	0	-0.7	-0.5
961.3	243.4	1.2	-0.2	-0.9	-1.8
961	246.8	3.4	-0.6	-0.6	-2.3
962.1	252.5	4.2	-0.2	-0.5	-2
962.6	250	6.4	-0.1	-0.7	-1.8
960.8	248.2	4.6	0	-1.1	-1.6
959.4	246	2.3	-0.4	-1.3	-1.8
962.6	248.5	0.2	-0.6	-0.9	-2.2
960.3	248.9	0.9	-0.6	-0.6	-2.4
961.4	252.1	3.9	-0.4	-0.5	-2
960.6	252.9	2.8	-0.2	-0.7	-1.6
958.7	249.7	3.4	-0.4	-0.7	-1.4
962.5	247.8	0.3	-0.4	-0.3	-1.7
960.2	245.2	4.1	-0.4	-0.4	-2.1
960.4	249.3	5.6	-0.4	-0.7	-2.6
961	254.8	1.9	-0.2	-0.8	-2.3
961.3	253.1	2.6	-0.3	-0.6	-1.7
961.1	246.3	3.5	0	-0.6	-1.8
961.3	245.8	3.1	-0.2	-0.6	-2.4
960.5	252.5	1.5	-0.4	-0.7	-2.9
960.4	260.9	0.1	-0.1	-0.3	-1.8
961.3	258.1	7.2	0	-0.2	-0.5
961	247.5	4.6	-0.1	-0.8	-0.4
961	241.2	-1.7	-0.6	-0.4	-1.2
962	250.7	5.1	-0.7	0	-2.2
961.1	252.4	4.3	-0.3	-0.3	-1.5
961.3	250.2	4.6	0.1	-0.4	-1.2
959.3	246.5	5.4	0	-0.8	-1.7
961.1	249	2	-0.1	-0.7	-2.1
960.8	250.6	5.1	-0.3	-0.5	-1.9
963.2	249.8	5.2	-0.1	-0.5	-2
960.3	250.7	6.1	-0.2	-0.5	-2.1
959.3	251.5	3	-0.3	-0.8	-2.3
960.9	251.2	3.2	-0.2	-0.6	-2
961.6	248.1	0.8	-0.2	-0.2	-2.2
959.8	251.4	4	-0.6	-0.1	-2.7
961.4	256.1	10.2	-0.5	-0.5	-2.5
960.8	256.9	6.7	0	-0.8	-1.6
960.6	249.7	2.3	0.3	-0.6	-1.3
960.4	250.1	1.5	0	-0.7	-2
961	251.3	0.9	-0.6	-0.3	-2.1
959.4	250.7	4.6	-0.5	-0.1	-2.2
960.6	251.3	7.3	-0.1	-0.3	-2.3
959.9	255.3	7	-0.1	-1	-2.3
959.7	257.4	3.9	-0.2	-1	-2.2
960.8	255.6	3.1	-0.3	-0.6	-1.4
960.9	249.3	4.5	-0.3	-0.7	-1.3
959.2	249.2	3.7	-0.3	-0.8	-1.9
960.9	252	3.6	-0.3	-0.6	-2.2
961.1	251.9	5	-0.5	-0.6	-2.2
960.8	251.7	3.6	-0.3	-0.8	-2.1
961	250.2	2.4	-0.2	-0.5	-2
961.4	253	4.5	-0.2	-0.3	-2.4
958.6	256.5	5.9	-0.2	-0.7	-2.2
960.9	258.1	4.6	-0.3	-0.8	-1.7
958.7	253.5	1.5	-0.2	-0.6	-1.4
962.7	253.7	5.3	-0.3	-0.2	-1.7
958.6	254.2	6.7	-0.3	-0.9	-2
961.6	255.2	5.1	-0.2	-0.8	-1.8
956.7	255.3	6.4	-0.1	-1.1	-1.3
962.4	251.5	5.3	-0.1	-1.2	-1.5
959.1	247.5	-1	-0.2	-0.8	-2.1
960.6	251.3	1	-0.6	-0.2	-2.8
958	266.6	9.1	-0.7	-0.6	-2.4
960.3	266.4	7.8	0	-1.3	-0.1
960.4	248.9	-1.5	0	-1	0.2
960.4	245.8	-0.2	-0.5	-0.2	-1
959.9	252.3	8.1	-0.9	-0.4	-1.9
960	257.3	5.9	-0.7	-1.1	-1.5
959.9	254.3	3.9	-0.3	-1	-1.2
959.5	254.1	3.9	-0.1	-1	-0.9
960.6	248	4	-0.3	-0.9	-1.4
961.5	248.6	3.2	-0.4	-0.8	-2
959.7	252.9	4	-0.4	-0.8	-2.5
960.5	256.5	5.4	-0.5	-0.8	-2.5
958.1	257.4	4.6	-0.3	-1.1	-1.7
960	252	1.9	-0.2	-1.1	-1.2
962.4	250.9	0.9	-0.3	-0.4	-1.9
956.6	254.3	7.5	-0.7	-0.9	-2
962.7	255.4	5.6	-0.6	-1.1	-1.7
957.8	253	1.4	-0.3	-1.1	-1.6
962	253.9	5.2	-0.3	-1	-1.5
958.1	254.5	0.8	-0.5	-0.9	-1.5
960.6	253.1	1.7	-0.7	-0.7	-1.2
958.3	248.9	4.3	-0.6	-0.5	-1.4
962	249	6.9	-0.5	-0.8	-2
959.4	252.5	3.7	-0.3	-1	-2.3
960.9	254.5	2.8	-0.5	-1	-2.3
961.5	260.1	0.8	-0.4	-0.9	-2.1
958.4	256.3	4.1	-0.4	-0.7	-1.1
960.2	252.9	4.3	-0.2	-1.1	-1.2
959.8	251	2.1	-0.3	-1	-1.6
959.8	254.7	0.2	-0.2	-0.9	-1.8
960.4	254.6	1.4	-0.2	-0.7	-1.7
958.6	253.7	1.5	-0.3	-0.8	-1.8
960.2	251.8	2	-0.6	-0.7	-1.9
959.4	254.6	1.4	-0.4	-0.4	-2
959.4	258.9	4.7	-0.2	-0.6	-1.5
958.8	255	4.2	0	-0.8	-0.9
958.3	249.1	3.1	-0.3	-1	-1.4
959.3	249.7	1.2	-0.6	-0.9	-2
958.6	256.2	4.5	-0.5	-0.9	-2.3
962.6	259.8	2.9	-0.3	-1.2	-1.6
960	254.5	0.6	0	-0.8	-0.9
959.1	249.7	-1.3	-0.2	-0.5	-0.9
962.8	252.8	5.1	-0.7	-0.3	-1.5
958.7	260	4.5	-0.6	-0.8	-1.5
964.2	257.5	1.7	-0.3	-0.7	-0.3
956.1	251.4	2	-0.8	-1.2	-0.1
962.6	251.8	-1.8	-0.3	0	-0.4
960.2	243.7	4.6	-0.6	-0.5	-1.3
958.3	250.3	8.3	-0.5	-1.2	-2.5
958	259.1	1.2	-0.4	-1	-1.7
960.3	253.6	3.4	-0.3	-1.2	-1.1
958.9	245.9	0.7	-0.6	-1	-1.7
960.3	250.9	5.9	-0.3	-0.9	-2.1
962.8	263.1	4.1	-0.6	-1.8	-1.8
957	268.7	-4.5	-0.3	-1.8	0.3
963	252.5	-3.7	0	-0.6	2.1
962.2	237.9	-1.3	-0.2	-0.2	0.8
961	239.1	-1.7	-0.8	0	-0.8
959.2	252.5	10.3	-1.2	0	-1.3
959.2	263	12.9	-0.9	-1.7	0
961.3	256.5	4.6	0	-2.5	1.9
961.6	246.9	2.8	0.1	-2.3	2.4
962.4	234.8	-0.9	-0.1	-2.5	1.2
965.2	236.5	-5.4	-0.4	-2	-0.6
965	238.7	-3	-0.7	-1.2	-1.7
963.8	243	-4.2	0	-0.7	-2.1
957	241	-0.1	0.1	-0.7	-1.9
965.2	247.5	-1.8	0.3	-0.1	-2.9
960.9	249.8	1.8	0.1	-0.4	-2.6
968	254.6	-0.9	0.7	-0.6	-1.4
956.4	245.1	-3.4	0.8	-0.6	-0.4
962.6	244.1	7.3	0.1	-1	-0.7
964.7	244.8	-3.7	0.1	-0.9	-1.3
958.7	245.1	-1.4	-0.3	-0.9	-1.3
964.9	252.5	-3.4	0	-0.6	-0.6
965.5	244.2	-4.1	0.3	0	0
962.7	237.9	0.9	-0.3	-0.5	-1
962	255.2	-0.2	-0.5	-0.6	-0.6
964.2	253.7	8.5	0.1	-1.1	1.5
962.2	242.7	-0.9	0.3	-2.1	1.7
962.5	230.9	-3.2	0.2	-1.9	1.7
962.8	229.4	-0.7	0	-1.6	0.1
963.9	238	-5	0	-1.7	-1
963.5	238.2	-6.1	0	-1.1	-0.3
964.2	235.1	-10.7	0.1	-0.2	-1.1
964.1	236	-1.4	0	0.2	-1.4
965.3	237.4	4	-0.1	-0.1	-1.7
962.1	235.7	-4.2	-0.2	-0.8	-1.8
964.8	231	-0.8	-0.6	-0.3	-2.4
960.2	239.1	3.4	-1.4	-1.2	-3.6
953.7	251.5	-2.6	-1.2	-1.2	-2.2
975.4	250.8	-0.9	0	-0.4	-0.4
956.5	234.2	-8.4	0.4	-0.9	-0.2
969.7	228.1	8.3	-0.1	-1.1	-0.5
955.4	220.3	5.8	-0.4	-2.2	-3.2
954.4	229.2	-4	-1	-3.1	-5
972.5	241.6	-7.2	-0.6	-1.6	-6
956.1	244.2	-8.7	-1.5	-1.5	-6.3
965.6	255.1	-4.5	-1.8	-1.3	-4.6
956.9	256.8	-2	-2.1	-1.8	-3.8
960.9	263.3	-9.3	-1.8	-2	-3.5
955.8	250.4	-5.2	-0.5	-0.3	0.1
971.4	227.9	-2.9	0	-0.3	-1
962.8	223.9	-8.6	-0.1	-0.4	-4.2
959.1	243.6	0.2	-0.3	-0.6	-5.4
964.8	269.2	-3.4	0	-1.2	-4.4
961.3	265.3	-10.9	0.8	-0.7	-0.6
960.9	243	-5.4	0.6	0	0.7
963.5	233.2	-3.2	0.3	-0.2	-0.8
962.8	234.7	-2.3	-0.4	-0.7	-3.1
958.8	236.9	0	-1	-1.3	-4.5
962	251.7	-9.1	-0.9	-1	-4.7
962.2	255.4	-4.8	-0.7	-0.4	-3.4
960.5	249.1	-1.8	-0.6	-0.7	-3.2
958.7	245.4	-4.2	-0.8	-1.1	-3.4
964.1	250.2	0.7	-1.4	-1.6	-4.3
958.8	254.3	-12.3	-1.3	-1.9	-3.9
957.3	257.6	-9.7	-1.4	-1.2	-2.9
961.5	253.9	-13.4	-1	0.4	-2.6
951.6	250.4	2.1	-1.6	-0.3	-3.1
964.9	263.3	-1.4	-0.8	-0.4	-2.5
954.8	258.9	-3.7	-0.2	-1.1	-1.2
958.9	254.3	0.8	-0.3	-1.2	-0.3
959.3	246.2	-2.5	-0.4	-1.1	-1
959.3	240.6	1.4	-1.3	-2.6	-2.4
963	252.9	-9.7	-1.6	-2.5	-3.4
960.8	268.6	-4.1	-1.4	-1.8	-2.3
961.3	262.4	1	-1.4	-2.6	-0.2
961.9	248.4	-10.9	-1.6	-2.7	0.4
960.2	241.8	-6.9	-2.6	-2.5	-0.4
963.2	233.8	4.7	-2.7	-2.2	-1.9
964.7	223.1	15.8	-3.9	-5.4	-4
962.2	226.5	3.6	-2.2	-7.2	-6.8
963.8	234.1	-37.3	-3.5	-7.2	-11.1
951.5	253.5	-32.5	-5.4	-2.3	-13.5
938.4	273.5	26.4	-12	-4.4	-15.6
952.6	316	18.6	-13.1	-11.5	-14.6
953.6	304.1	0.8	-9.6	-13	-5.7
958.2	268.3	-15.9	-3.6	-13.6	-2
965.3	262.8	-32.5	-1.4	-12.6	-2.1
963.3	258.6	-66.5	1.9	-8.8	-1.9
984.6	242	-58.7	10.4	3.1	2
987.7	161.9	-69	2.5	26	7
985.8	108.2	-31.7	-0.2	14.8	-14.9
998.6	186.6	-127.5	-33.6	27.1	-29.9
970.5	249.6	-38.9	-54.1	46.6	-28.6
998.9	294.7	167.7	-43.6	58.9	-16.9
973.2	287.2	362.9	-24.7	50.5	-11.1
976.4	285.2	356	-32.4	2.9	4.4
1005.9	207	149.7	1.1	-39.4	24.9
1019.7	106.6	-48.2	20.4	-35.3	27.9
943.3	167.7	-175	32.6	15.3	16.4
1104.3	146.7	-36.6	-50.5	65.6	-3.9
1065	20.3	-112.4	-21	89.1	-5.2
1093	146.9	40.7	-22.1	165.4	-22.1
1048.3	178.4	305.1	-0.9	205.1	-58.3
836.6	314.5	605.2	49	176.2	-86.3
990.4	496.9	747	75.5	97	-76.2
1088	566.8	746.4	106.2	19.1	-37.4
908.6	622.5	807	105.4	-51.7	11.9
952.3	545.1	671.2	72.8	-117.7	43.3
1014.2	376.2	455.6	51	-162.8	62.6
1104.1	387.8	166.5	74.4	-163.2	69.6
1144.2	383.5	28.9	67.9	-132.3	68.7
1066.8	401.7	-31.8	9.2	-77.6	69.3
1033.3	322.2	270.1	-28.8	-52.3	62
996	230.2	443.6	-39.7	-102.5	40.8
1015.2	185.6	177.8	-5.9	-142.4	6.5
948.3	251.5	69	-21.8	-132	-20.9
860.3	374.3	-4.2	-42.2	-131.9	-9.9
749.7	311.2	-184.2	7.8	-126.9	20.8
729.7	268.5	-288.5	-28.4	-106.3	33.8
697.5	239.2	-304	-36.3	-94.3	27.1
670.5	234.9	-282.3	-41.6	-85.1	24
641.4	211.7	-335.5	-52.3	-90.3	37.8
623.2	142.8	-424.8	-66.6	-86.2	52.3
618.4	157.4	-387.8	-59.3	-83.1	36.8
608.1	173.4	-411.3	-47.2	-85.2	11.2
572.9	83.3	-447.1	-54.5	-83.8	-4.8
730.4	256.1	-412.8	-53.6	-90.4	-6.9
738	135.4	-387	-65.2	-87.6	-1.1
764	265.9	-400.3	-71.6	-75	-4.7
791	330.6	-429.9	-74.6	-72.2	3
766.4	379	-471.4	-62.9	-86.1	13.6
793.2	194.7	-531.4	-97.9	-14.2	9
740.8	433.8	-552.7	-117.5	23	9
789.4	421.2	-499.1	-90.2	-55.4	1.5
787.1	391.7	-574.9	-84.3	-38.9	4.9
714.7	370.8	-605.8	-66.6	-16.6	3.1
815.6	476.4	-472.6	-47.9	-24.3	-9.7
778	583.7	-550	-39.3	-26.3	-10.3
682.9	572.6	-645.5	-22.9	-27.7	-6.9
713.3	552.4	-633.5	-12.6	-7.9	-1
748.2	489.9	-545	-31.7	16.5	19
806.3	423.7	-412.5	-49.7	25.8	36
821.2	364.3	-380.8	-52.3	5.1	34.6
828.9	387.5	-410.4	-43.4	-9.6	32.1
791.8	359.4	-459.2	-26.7	-14.7	28.8
801.1	376.2	-482.1	-7	-14.1	16.9
