UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_11_58.545,9.340000,0.99998033,-0.00588719,0.00216963,-0.00010863,0.99999058,0.00019172,0.00434046,-0.00024281,0.99993068,0.01177367,-0.00433790,-0.01177461,0.99992126,-0.674707,-0.248709,0.010986,-0.964693,-1.336177,2.276618
2026_06_09_01_11_58.567,9.360000,0.99998033,-0.00588477,0.00216887,-0.00011071,0.99999058,0.00019589,0.00433895,-0.00024694,0.99993074,0.01176883,-0.00433635,-0.01176980,0.99992132,-0.674431,-0.248623,0.011224,-0.461348,-1.376851,2.313365
2026_06_09_01_11_58.585,9.380000,0.99998039,-0.00588220,0.00216844,-0.00011264,0.99999058,0.00019976,0.00433812,-0.00025078,0.99993080,0.01176369,-0.00433547,-0.01176467,0.99992138,-0.674137,-0.248575,0.011446,0.403405,-1.146500,2.163924
2026_06_09_01_11_58.605,9.400000,0.99998039,-0.00587950,0.00216791,-0.00011484,0.99999058,0.00020418,0.00433710,-0.00025517,0.99993086,0.01175827,-0.00433439,-0.01175926,0.99992144,-0.673828,-0.248516,0.011700,0.622957,-1.065820,2.015451
2026_06_09_01_11_58.624,9.420000,0.99998039,-0.00587668,0.00216729,-0.00011729,0.99999058,0.00020911,0.00433588,-0.00026006,0.99993092,0.01175261,-0.00433312,-0.01175363,0.99992156,-0.673505,-0.248447,0.011982,0.492609,-1.198893,1.964437
2026_06_09_01_11_58.645,9.440000,0.99998039,-0.00587418,0.00216658,-0.00011998,0.99999058,0.00021449,0.00433449,-0.00026540,0.99993098,0.01174762,-0.00433167,-0.01174866,0.99992162,-0.673220,-0.248367,0.012291,0.316923,-1.274849,1.617545
2026_06_09_01_11_58.663,9.460000,0.99998045,-0.00587202,0.00216580,-0.00012286,0.99999058,0.00022028,0.00433295,-0.00027115,0.99993104,0.01174328,-0.00433006,-0.01174434,0.99992168,-0.672973,-0.248279,0.012622,-0.045351,-1.056340,0.940738
2026_06_09_01_11_58.685,9.480000,0.99998045,-0.00587018,0.00216536,-0.00012592,0.99999058,0.00022642,0.00433212,-0.00027726,0.99993104,0.01173958,-0.00432916,-0.01174068,0.99992168,-0.672762,-0.248231,0.012974,-0.052026,-0.720175,0.553939
2026_06_09_01_11_58.703,9.500000,0.99998045,-0.00586865,0.00216484,-0.00012914,0.99999058,0.00023286,0.00433112,-0.00028368,0.99993110,0.01173652,-0.00432809,-0.01173763,0.99992174,-0.672588,-0.248174,0.013343,0.183057,-0.274608,0.373163
2026_06_09_01_11_58.725,9.520000,0.99998045,-0.00586786,0.00216424,-0.00013249,0.99999058,0.00023957,0.00432996,-0.00029037,0.99993110,0.01173492,-0.00432685,-0.01173607,0.99992174,-0.672498,-0.248107,0.013727,0.452679,-0.092671,-0.038265
2026_06_09_01_11_58.743,9.540000,0.99998045,-0.00586777,0.00216400,-0.00013594,0.99999058,0.00024648,0.00432951,-0.00029727,0.99993110,0.01173473,-0.00432632,-0.01173590,0.99992180,-0.672489,-0.248082,0.014124,0.322028,-0.400244,-0.470082
2026_06_09_01_11_58.764,9.560000,0.99998045,-0.00586792,0.00216367,-0.00013906,0.99999058,0.00025271,0.00432889,-0.00030350,0.99993110,0.01173502,-0.00432562,-0.01173622,0.99992180,-0.672507,-0.248046,0.014481,0.076339,-0.329715,-0.834055
2026_06_09_01_11_58.782,9.580000,0.99998045,-0.00586830,0.00216326,-0.00014140,0.99999058,0.00025740,0.00432809,-0.00030818,0.99993110,0.01173576,-0.00432477,-0.01173699,0.99992174,-0.672551,-0.248001,0.014749,0.010786,-0.116327,-1.130425
2026_06_09_01_11_58.804,9.600000,0.99998045,-0.00586890,0.00216320,-0.00014343,0.99999058,0.00026146,0.00432800,-0.00031225,0.99993110,0.01173694,-0.00432464,-0.01173818,0.99992174,-0.672620,-0.247995,0.014982,-0.026533,0.089982,-1.166501
2026_06_09_01_11_58.823,9.620000,0.99998045,-0.00586969,0.00216348,-0.00014515,0.99999058,0.00026491,0.00432858,-0.00031570,0.99993104,0.01173852,-0.00432517,-0.01173978,0.99992174,-0.672711,-0.248028,0.015179,0.033811,0.260539,-1.291315
2026_06_09_01_11_58.844,9.640000,0.99998045,-0.00587067,0.00216365,-0.00014658,0.99999058,0.00026774,0.00432893,-0.00031855,0.99993104,0.01174048,-0.00432549,-0.01174175,0.99992168,-0.672824,-0.248049,0.015342,-0.172711,0.327106,-1.257204
2026_06_09_01_11_58.862,9.660000,0.99998045,-0.00587183,0.00216328,-0.00014813,0.99999058,0.00027084,0.00432822,-0.00032165,0.99993098,0.01174278,-0.00432474,-0.01174406,0.99992168,-0.672957,-0.248008,0.015519,-0.319592,0.678550,-1.102018
2026_06_09_01_11_58.886,9.680000,0.99998045,-0.00587314,0.00216283,-0.00014980,0.99999058,0.00027418,0.00432734,-0.00032499,0.99993098,0.01174541,-0.00432383,-0.01174670,0.99992168,-0.673108,-0.247958,0.015711,-0.074257,0.934382,-1.190122
2026_06_09_01_11_58.901,9.700000,0.99998045,-0.00587418,0.00216274,-0.00015157,0.99999058,0.00027773,0.00432718,-0.00032855,0.99993092,0.01174747,-0.00432362,-0.01174878,0.99992162,-0.673227,-0.247948,0.015914,0.376088,1.102033,-1.172006
2026_06_09_01_11_58.929,9.720000,0.99998045,-0.00587494,0.00216256,-0.00015344,0.99999058,0.00028147,0.00432683,-0.00033229,0.99993092,0.01174898,-0.00432323,-0.01175031,0.99992162,-0.673314,-0.247928,0.016128,0.610669,1.281246,-1.052331
2026_06_09_01_11_58.941,9.740000,0.99998045,-0.00587586,0.00216229,-0.00015539,0.99999058,0.00028536,0.00432632,-0.00033618,0.99993092,0.01175082,-0.00432267,-0.01175217,0.99992162,-0.673421,-0.247899,0.016351,0.830851,1.109499,-0.881323
2026_06_09_01_11_58.963,9.760000,0.99998045,-0.00587694,0.00216237,-0.00015740,0.99999058,0.00028938,0.00432650,-0.00034021,0.99993086,0.01175296,-0.00432280,-0.01175433,0.99992156,-0.673545,-0.247909,0.016582,1.108819,0.822227,-0.569089
2026_06_09_01_11_58.980,9.780000,0.99998045,-0.00587815,0.00216235,-0.00015946,0.99999058,0.00029350,0.00432649,-0.00034434,0.99993086,0.01175539,-0.00432274,-0.01175676,0.99992156,-0.673684,-0.247909,0.016818,1.293996,0.756768,-0.656071
2026_06_09_01_11_59.002,9.800000,0.99998045,-0.00587949,0.00216224,-0.00016156,0.99999058,0.00029769,0.00432629,-0.00034854,0.99993080,0.01175806,-0.00432249,-0.01175946,0.99992150,-0.673839,-0.247897,0.017058,1.294924,0.857359,-0.880974
2026_06_09_01_11_59.020,9.820000,0.99998045,-0.00588095,0.00216247,-0.00016369,0.99999058,0.00030194,0.00432678,-0.00035281,0.99993080,0.01176096,-0.00432293,-0.01176237,0.99992150,-0.674006,-0.247925,0.017301,1.098389,0.832102,-0.799908
2026_06_09_01_11_59.041,9.840000,0.99998033,-0.00588293,0.00216302,-0.00016583,0.99999058,0.00030621,0.00432791,-0.00035711,0.99993074,0.01176491,-0.00432401,-0.01176635,0.99992144,-0.674233,-0.247990,0.017546,0.809852,0.467606,-0.714503
2026_06_09_01_11_59.060,9.860000,0.99998033,-0.00588540,0.00216345,-0.00016798,0.99999058,0.00031048,0.00432880,-0.00036141,0.99993068,0.01176985,-0.00432484,-0.01177130,0.99992138,-0.674518,-0.248041,0.017791,0.916375,0.095646,-0.535019
2026_06_09_01_11_59.082,9.880000,0.99998033,-0.00588791,0.00216376,-0.00017011,0.99999058,0.00031474,0.00432944,-0.00036570,0.99993062,0.01177485,-0.00432543,-0.01177632,0.99992132,-0.674805,-0.248078,0.018035,1.180253,0.146496,-0.655590
2026_06_09_01_11_59.099,9.900000,0.99998033,-0.00589043,0.00216438,-0.00017223,0.99999058,0.00031896,0.00433071,-0.00036995,0.99993056,0.01177988,-0.00432665,-0.01178137,0.99992126,-0.675094,-0.248150,0.018276,1.279459,0.645645,-1.204298
2026_06_09_01_11_59.122,9.920000,0.99998033,-0.00589295,0.00216487,-0.00017432,0.99999058,0.00032312,0.00433171,-0.00037415,0.99993050,0.01178491,-0.00432760,-0.01178642,0.99992120,-0.675384,-0.248208,0.018515,1.488381,1.119063,-1.552477
2026_06_09_01_11_59.139,9.940000,0.99998033,-0.00589546,0.00216523,-0.00017638,0.99999058,0.00032722,0.00433245,-0.00037828,0.99993044,0.01178992,-0.00432830,-0.01179144,0.99992108,-0.675672,-0.248250,0.018750,1.465088,1.496271,-1.489686
2026_06_09_01_11_59.161,9.960000,0.99998033,-0.00589794,0.00216589,-0.00017796,0.99999058,0.00033037,0.00433380,-0.00038146,0.99993038,0.01179488,-0.00432960,-0.01179642,0.99992102,-0.675957,-0.248328,0.018930,1.316093,1.561005,-1.274545
2026_06_09_01_11_59.183,9.980000,0.99998033,-0.00590039,0.00216642,-0.00017866,0.99999052,0.00033175,0.00433486,-0.00038288,0.99993032,0.01179978,-0.00433065,-0.01180132,0.99992096,-0.676238,-0.248388,0.019009,1.167654,1.446098,-1.109751
2026_06_09_01_11_59.204,10.000000,0.99998021,-0.00590279,0.00216638,-0.00017894,0.99999052,0.00033229,0.00433479,-0.00038344,0.99993026,0.01180458,-0.00433056,-0.01180613,0.99992090,-0.676513,-0.248384,0.019040,0.853516,1.500523,-0.732556
2026_06_09_01_11_59.218,10.020000,0.99998021,-0.00590514,0.00216581,-0.00017881,0.99999058,0.00033204,0.00433364,-0.00038320,0.99993020,0.01180928,-0.00432941,-0.01181083,0.99992090,-0.676783,-0.248318,0.019026,0.549456,1.613851,-0.635417
2026_06_09_01_11_59.241,10.040000,0.99998021,-0.00590743,0.00216472,-0.00017831,0.99999058,0.00033103,0.00433147,-0.00038219,0.99993014,0.01181386,-0.00432725,-0.01181540,0.99992085,-0.677045,-0.248194,0.018968,0.374847,1.729705,-1.213532
2026_06_09_01_11_59.258,10.060000,0.99998021,-0.00590965,0.00216359,-0.00017745,0.99999058,0.00032931,0.00432919,-0.00038046,0.99993008,0.01181829,-0.00432500,-0.01181982,0.99992079,-0.677298,-0.248063,0.018870,0.447481,1.855855,-1.710578
2026_06_09_01_11_59.281,10.080000,0.99998021,-0.00591135,0.00216242,-0.00017625,0.99999058,0.00032693,0.00432683,-0.00037806,0.99993002,0.01182171,-0.00432266,-0.01182323,0.99992079,-0.677493,-0.247928,0.018733,0.587881,1.922565,-1.838159
2026_06_09_01_11_59.297,10.100000,0.99998021,-0.00591257,0.00216121,-0.00017474,0.99999058,0.00032392,0.00432440,-0.00037503,0.99993002,0.01182415,-0.00432027,-0.01182566,0.99992073,-0.677633,-0.247789,0.018561,0.622716,2.073536,-1.879058
2026_06_09_01_11_59.319,10.120000,0.99998021,-0.00591374,0.00215998,-0.00017251,0.99999058,0.00031947,0.00432191,-0.00037057,0.99993002,0.01182650,-0.00431783,-0.01182800,0.99992073,-0.677766,-0.247646,0.018306,0.339264,2.324021,-2.173079
2026_06_09_01_11_59.337,10.140000,0.99998021,-0.00591529,0.00215873,-0.00017004,0.99999064,0.00031454,0.00431939,-0.00036561,0.99992996,0.01182962,-0.00431536,-0.01183109,0.99992073,-0.677943,-0.247502,0.018023,-0.386724,2.748003,-2.033780
2026_06_09_01_11_59.359,10.160000,0.99998021,-0.00591720,0.00215790,-0.00016735,0.99999064,0.00030916,0.00431769,-0.00036023,0.99992990,0.01183344,-0.00431373,-0.01183488,0.99992067,-0.678161,-0.247404,0.017715,-0.761896,3.067994,-1.675537
2026_06_09_01_11_59.376,10.180000,0.99998021,-0.00591900,0.00215746,-0.00016447,0.99999064,0.00030339,0.00431679,-0.00035447,0.99992990,0.01183706,-0.00431290,-0.01183848,0.99992061,-0.678367,-0.247353,0.017384,-0.754935,2.803506,-1.393718
2026_06_09_01_11_59.399,10.200000,0.99998021,-0.00592070,0.00215699,-0.00016141,0.99999064,0.00029727,0.00431580,-0.00034835,0.99992985,0.01184047,-0.00431198,-0.01184186,0.99992061,-0.678561,-0.247296,0.017034,-1.033001,2.418128,-1.116185
2026_06_09_01_11_59.416,10.220000,0.99998021,-0.00592186,0.00215604,-0.00015777,0.99999064,0.00029001,0.00431387,-0.00034108,0.99992979,0.01184281,-0.00431013,-0.01184417,0.99992055,-0.678693,-0.247185,0.016618,-1.293195,1.941336,-1.037851
2026_06_09_01_11_59.439,10.240000,0.99998021,-0.00592251,0.00215466,-0.00015361,0.99999064,0.00028169,0.00431105,-0.00033273,0.99992979,0.01184411,-0.00430741,-0.01184544,0.99992055,-0.678766,-0.247024,0.016141,-1.340840,1.193359,-0.667302
2026_06_09_01_11_59.461,10.260000,0.99998021,-0.00592308,0.00215329,-0.00014938,0.99999070,0.00027326,0.00430826,-0.00032427,0.99992979,0.01184529,-0.00430472,-0.01184658,0.99992055,-0.678831,-0.246864,0.015658,-1.161528,0.720962,0.069064
2026_06_09_01_11_59.484,10.280000,0.99998021,-0.00592360,0.00215237,-0.00014556,0.99999070,0.00026561,0.00430637,-0.00031661,0.99992979,0.01184634,-0.00430293,-0.01184759,0.99992055,-0.678889,-0.246756,0.015220,-0.841616,0.650897,0.619633
2026_06_09_01_11_59.496,10.300000,0.99998021,-0.00592405,0.00215187,-0.00014213,0.99999070,0.00025876,0.00430535,-0.00030976,0.99992979,0.01184726,-0.00430198,-0.01184848,0.99992055,-0.678940,-0.246697,0.014827,-0.654857,0.144874,0.833398
2026_06_09_01_11_59.518,10.320000,0.99998021,-0.00592401,0.00215179,-0.00013867,0.99999070,0.00025185,0.00430515,-0.00030284,0.99992979,0.01184719,-0.00430186,-0.01184838,0.99992055,-0.678935,-0.246686,0.014431,-0.666793,-0.362433,0.913539
2026_06_09_01_11_59.535,10.340000,0.99998021,-0.00592350,0.00215211,-0.00013520,0.99999070,0.00024490,0.00430573,-0.00029589,0.99992979,0.01184619,-0.00430253,-0.01184735,0.99992055,-0.678876,-0.246719,0.014033,-0.964375,-0.485964,0.693877
2026_06_09_01_11_59.558,10.360000,0.99998021,-0.00592298,0.00215236,-0.00013216,0.99999070,0.00023881,0.00430621,-0.00028980,0.99992979,0.01184516,-0.00430307,-0.01184630,0.99992055,-0.678815,-0.246746,0.013684,-0.978356,-0.529320,0.455539
2026_06_09_01_11_59.575,10.380000,0.99998021,-0.00592245,0.00215256,-0.00012911,0.99999070,0.00023271,0.00430657,-0.00028370,0.99992985,0.01184411,-0.00430351,-0.01184522,0.99992061,-0.678753,-0.246767,0.013334,-1.107646,-0.305573,0.055823
2026_06_09_01_11_59.597,10.400000,0.99998021,-0.00592191,0.00215314,-0.00012607,0.99999070,0.00022663,0.00430769,-0.00027763,0.99992985,0.01184305,-0.00430470,-0.01184413,0.99992061,-0.678691,-0.246831,0.012986,-1.368623,-0.185379,-0.154596
2026_06_09_01_11_59.615,10.420000,0.99998021,-0.00592137,0.00215364,-0.00012348,0.99999070,0.00022146,0.00430866,-0.00027247,0.99992985,0.01184197,-0.00430573,-0.01184304,0.99992061,-0.678628,-0.246887,0.012690,-1.368319,-0.162373,-0.017429
2026_06_09_01_11_59.638,10.440000,0.99998021,-0.00592083,0.00215364,-0.00012091,0.99999070,0.00021631,0.00430863,-0.00026732,0.99992985,0.01184090,-0.00430576,-0.01184194,0.99992061,-0.678565,-0.246885,0.012395,-1.361220,0.172685,0.109397
2026_06_09_01_11_59.654,10.460000,0.99998021,-0.00592028,0.00215317,-0.00011793,0.99999070,0.00021037,0.00430765,-0.00026136,0.99992985,0.01183982,-0.00430485,-0.01184084,0.99992061,-0.678502,-0.246829,0.012054,-1.299737,0.322244,0.231247
2026_06_09_01_11_59.677,10.480000,0.99998021,-0.00591974,0.00215267,-0.00011502,0.99999070,0.00020455,0.00430662,-0.00025552,0.99992990,0.01183875,-0.00430390,-0.01183974,0.99992067,-0.678439,-0.246770,0.011721,-1.138013,-0.015459,0.543491
2026_06_09_01_11_59.694,10.500000,0.99998021,-0.00591921,0.00215216,-0.00011261,0.99999070,0.00019973,0.00430556,-0.00025069,0.99992990,0.01183770,-0.00430289,-0.01183867,0.99992067,-0.678378,-0.246709,0.011445,-0.954329,-0.119695,0.883140
2026_06_09_01_11_59.718,10.520000,0.99998021,-0.00591868,0.00215162,-0.00011068,0.99999070,0.00019589,0.00430447,-0.00024683,0.99992990,0.01183666,-0.00430185,-0.01183761,0.99992067,-0.678317,-0.246647,0.011224,-0.728387,0.041820,0.838003
2026_06_09_01_11_59.734,10.540000,0.99998021,-0.00591817,0.00215150,-0.00010923,0.99999070,0.00019299,0.00430421,-0.00024392,0.99992990,0.01183564,-0.00430162,-0.01183658,0.99992067,-0.678258,-0.246632,0.011059,-0.582391,-0.069952,0.722306
2026_06_09_01_11_59.759,10.560000,0.99998021,-0.00591767,0.00215135,-0.00010824,0.99999070,0.00019101,0.00430389,-0.00024194,0.99992996,0.01183465,-0.00430132,-0.01183558,0.99992073,-0.678201,-0.246613,0.010945,-0.488117,-0.126116,0.752546
2026_06_09_01_11_59.774,10.580000,0.99998021,-0.00591719,0.00215116,-0.00010726,0.99999070,0.00018906,0.00430351,-0.00023997,0.99992996,0.01183368,-0.00430097,-0.01183461,0.99992073,-0.678145,-0.246592,0.010833,-0.251115,0.015293,0.942906
2026_06_09_01_11_59.798,10.600000,0.99998021,-0.00591629,0.00215095,-0.00010587,0.99999070,0.00018628,0.00430308,-0.00023718,0.99992996,0.01183189,-0.00430057,-0.01183281,0.99992073,-0.678042,-0.246567,0.010674,-0.265835,0.194959,0.879456
2026_06_09_01_11_59.812,10.620000,0.99998021,-0.00591501,0.00215072,-0.00010452,0.99999070,0.00018360,0.00430260,-0.00023448,0.99993002,0.01182933,-0.00430012,-0.01183023,0.99992079,-0.677894,-0.246539,0.010520,-0.400083,0.024766,0.506903
2026_06_09_01_11_59.835,10.640000,0.99998021,-0.00591379,0.00215089,-0.00010365,0.99999070,0.00018186,0.00430293,-0.00023274,0.99993002,0.01182690,-0.00430048,-0.01182779,0.99992079,-0.677755,-0.246559,0.010421,-0.572963,-0.447012,0.370280
2026_06_09_01_11_59.853,10.660000,0.99998021,-0.00591264,0.00215145,-0.00010324,0.99999070,0.00018104,0.00430403,-0.00023192,0.99993008,0.01182461,-0.00430159,-0.01182549,0.99992085,-0.677623,-0.246622,0.010374,-0.853288,-0.553308,0.547446
2026_06_09_01_11_59.876,10.680000,0.99998021,-0.00591114,0.00215236,-0.00010327,0.99999070,0.00018109,0.00430586,-0.00023199,0.99993008,0.01182160,-0.00430342,-0.01182249,0.99992085,-0.677451,-0.246727,0.010377,-1.212185,-0.580693,0.616679
2026_06_09_01_11_59.892,10.700000,0.99998021,-0.00590930,0.00215319,-0.00010372,0.99999070,0.00018198,0.00430752,-0.00023288,0.99993014,0.01181793,-0.00430507,-0.01181882,0.99992090,-0.677240,-0.246822,0.010428,-1.164167,-0.703211,0.414629
2026_06_09_01_11_59.915,10.720000,0.99998027,-0.00590674,0.00215393,-0.00010456,0.99999070,0.00018366,0.00430900,-0.00023455,0.99993020,0.01181279,-0.00430653,-0.01181369,0.99992096,-0.676946,-0.246907,0.010524,-0.993226,-0.769922,0.075171
2026_06_09_01_11_59.932,10.740000,0.99998027,-0.00590391,0.00215458,-0.00010576,0.99999070,0.00018608,0.00431032,-0.00023696,0.99993026,0.01180713,-0.00430782,-0.01180804,0.99992102,-0.676623,-0.246982,0.010663,-0.968624,-0.873895,0.065571
2026_06_09_01_11_59.956,10.760000,0.99998027,-0.00590128,0.00215471,-0.00010731,0.99999070,0.00018919,0.00431060,-0.00024005,0.99993032,0.01180187,-0.00430807,-0.01180279,0.99992108,-0.676322,-0.246998,0.010841,-0.506768,-1.013507,0.319151
2026_06_09_01_11_59.971,10.780000,0.99998027,-0.00589885,0.00215436,-0.00010875,0.99999070,0.00019208,0.00430991,-0.00024291,0.99993038,0.01179700,-0.00430735,-0.01179794,0.99992114,-0.676044,-0.246959,0.011006,-0.547715,-1.458941,0.107914
2026_06_09_01_11_59.994,10.800000,0.99998033,-0.00589662,0.00215397,-0.00010965,0.99999070,0.00019390,0.00430916,-0.00024470,0.99993044,0.01179254,-0.00430657,-0.01179349,0.99992120,-0.675789,-0.246915,0.011110,-0.873531,-1.686427,-0.382879
2026_06_09_01_12_00.011,10.820000,0.99998033,-0.00589417,0.00215399,-0.00011047,0.99999070,0.00019554,0.00430919,-0.00024632,0.99993050,0.01178763,-0.00430659,-0.01178859,0.99992126,-0.675508,-0.246917,0.011204,-0.793259,-1.554715,-0.564985
2026_06_09_01_12_00.036,10.840000,0.99998033,-0.00589194,0.00215395,-0.00011162,0.99999070,0.00019786,0.00430912,-0.00024863,0.99993056,0.01178318,-0.00430649,-0.01178414,0.99992126,-0.675253,-0.246914,0.011338,-0.687468,-1.609799,-0.372772
2026_06_09_01_12_00.051,10.860000,0.99998033,-0.00588995,0.00215343,-0.00011310,0.99999070,0.00020082,0.00430811,-0.00025155,0.99993062,0.01177917,-0.00430544,-0.01178015,0.99992132,-0.675024,-0.246855,0.011507,-0.606110,-1.890575,0.151185
2026_06_09_01_12_00.081,10.880000,0.99998033,-0.00588817,0.00215289,-0.00011444,0.99999070,0.00020351,0.00430704,-0.00025422,0.99993062,0.01177562,-0.00430435,-0.01177660,0.99992138,-0.674821,-0.246794,0.011661,-0.597618,-2.027536,0.695657
2026_06_09_01_12_00.090,10.900000,0.99998039,-0.00588662,0.00215276,-0.00011522,0.99999070,0.00020508,0.00430680,-0.00025577,0.99993068,0.01177251,-0.00430409,-0.01177350,0.99992144,-0.674643,-0.246780,0.011751,-0.756394,-1.791833,0.822015
2026_06_09_01_12_00.113,10.920000,0.99998039,-0.00588528,0.00215303,-0.00011546,0.99999070,0.00020558,0.00430734,-0.00025626,0.99993068,0.01176984,-0.00430462,-0.01177083,0.99992144,-0.674491,-0.246811,0.011780,-0.999308,-1.293377,1.031538
2026_06_09_01_12_00.130,10.940000,0.99998039,-0.00588416,0.00215367,-0.00011520,0.99999070,0.00020505,0.00430861,-0.00025574,0.99993074,0.01176760,-0.00430590,-0.01176859,0.99992150,-0.674362,-0.246884,0.011749,-1.080688,-0.859680,1.345796
2026_06_09_01_12_00.153,10.960000,0.99998039,-0.00588325,0.00215466,-0.00011531,0.99999070,0.00020526,0.00431058,-0.00025596,0.99993074,0.01176578,-0.00430787,-0.01176677,0.99992150,-0.674258,-0.246997,0.011761,-0.649082,-0.685985,1.422412
2026_06_09_01_12_00.170,10.980000,0.99998039,-0.00588212,0.00215596,-0.00011620,0.99999070,0.00020703,0.00431321,-0.00025775,0.99993080,0.01176351,-0.00431047,-0.01176451,0.99992150,-0.674128,-0.247148,0.011863,-0.116025,-0.567500,1.320099
2026_06_09_01_12_00.192,11.000000,0.99998039,-0.00588078,0.00215757,-0.00011740,0.99999064,0.00020942,0.00431644,-0.00026017,0.99993080,0.01176083,-0.00431368,-0.01176184,0.99992150,-0.673975,-0.247333,0.012000,0.150594,-0.645615,1.099446
2026_06_09_01_12_00.209,11.020000,0.99998039,-0.00587968,0.00215946,-0.00011889,0.99999064,0.00021239,0.00432023,-0.00026318,0.99993086,0.01175862,-0.00431744,-0.01175964,0.99992156,-0.673849,-0.247550,0.012170,0.331705,-0.763623,0.981194
2026_06_09_01_12_00.233,11.040000,0.99998039,-0.00587881,0.00216118,-0.00012022,0.99999064,0.00021503,0.00432369,-0.00026585,0.99993086,0.01175687,-0.00432086,-0.01175791,0.99992156,-0.673750,-0.247748,0.012321,0.118717,-0.485252,1.053277
2026_06_09_01_12_00.248,11.060000,0.99998039,-0.00587817,0.00216273,-0.00012096,0.99999064,0.00021650,0.00432680,-0.00026735,0.99993086,0.01175558,-0.00432396,-0.01175663,0.99992156,-0.673676,-0.247927,0.012405,-0.229281,-0.027845,0.946791
