UTC_Time,Vin,TC1,TC2,Rh1,Vh1,Ah1,Acp1,Dty1,Err1,Rh2,Vh2,Ah2,Acp2,Dty2,Err2,Accel_x,Accel_y,Accel_z,gyro_x,gyro_y,gyro_z,Temp_c,Accel_x_h,Accel_y_h,Accel_z_h,gyro_x_h,gyro_y_h,gyro_z_h
2026_06_10_15_44_55.363,3.757,29.6,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-37.3,95.4,997.9,-0.7,-0.5,-1.7,25,-0.0426351,0.0938392,-0.0870557,-0.00843244,-0.0234615,0.00583368
2026_06_10_15_44_55.379,3.757,29.6,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.2,96.4,998.6,-0.7,-0.4,-1.8,25,-0.0484281,0.0998773,-0.0747975,-0.00811456,-0.0241227,0.00527602
2026_06_10_15_44_55.405,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.7,94.4,998.2,-0.6,-0.4,-1.8,25,-0.0389855,0.0806054,-0.0554156,-0.00532013,-0.0221804,0.00226755
2026_06_10_15_44_55.419,3.757,29.6,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-36,94.7,998.2,-0.6,-0.4,-1.8,25,-0.0249095,0.0201946,-0.0465189,-0.000184357,-0.0202241,-0.000604551
2026_06_10_15_44_55.447,3.757,29.5,0,0.759,0,0,0,0.005, ,0,0,0,0,0, ,-36.1,95.8,996.9,-0.6,-0.4,-1.8,25,0.00331201,-0.00302271,-0.069707,0.00470044,-0.0182641,-0.00333282
2026_06_10_15_44_55.458,3.757,29.5,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-35.2,96,997.4,-0.6,-0.4,-1.7,25,0.0497504,0.0067917,-0.111031,0.00932252,-0.0163102,-0.00345869
2026_06_10_15_44_55.483,3.757,29.5,0,0.759,0,0,0,0.006, ,0,0,0,0,0, ,-36.3,96.5,997.5,-0.6,-0.4,-1.7,25,0.0887617,0.0332564,-0.13507,0.013672,-0.0143717,-0.0011092
2026_06_10_15_44_55.497,3.757,29.5,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-35.8,95.9,997.3,-0.7,-0.4,-1.8,25,0.110709,0.0558071,-0.159716,0.0152886,-0.0124575,-0.00132161
2026_06_10_15_44_55.522,3.757,29.6,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-37.4,95.3,997.8,-0.7,-0.4,-1.7,25,0.104061,0.047551,-0.175011,0.0142984,-0.0105758,-0.0015171
2026_06_10_15_44_55.537,3.757,29.5,0,0.758,0,0,0,0.005, ,0,0,0,0,0, ,-37.1,95.5,998.6,-0.7,-0.5,-1.8,25,0.0653483,0.0296567,-0.156815,0.0132863,-0.0111864,-0.00169553
2026_06_10_15_44_55.562,3.757,29.5,0,0.76,0,0,0,0.006, ,0,0,0,0,0, ,-36.3,95.3,998.2,-0.7,-0.4,-1.7,25,0.0551857,0.0124939,-0.128929,0.0122583,-0.0117119,-0.00185685
2026_06_10_15_44_55.578,3.757,29.6,0,0.758,0,0,0,0.006, ,0,0,0,0,0, ,-36.7,96,999,-0.7,-0.5,-1.7,25,0.0550582,0.00837206,-0.0919669,0.0112204,-0.0121539,0.000451057
