UTC_Time,Time_s,q0,q1,q2,q3,R11,R12,R13,R21,R22,R23,R31,R32,R33,roll,pitch,yaw,aax,aay,aaz
2026_06_09_01_08_43.249,8.540000,0.95779645,0.01153041,0.28329778,0.04727957,0.83501399,-0.08403533,0.54377347,0.09710149,0.99526340,0.00470082,-0.54159290,0.04887597,0.83921885,3.333377,-32.943314,-5.747288,-1555.453369,-574.916504,6200.677734
2026_06_09_01_08_43.269,8.560000,0.95577389,0.01392425,0.28934163,0.05083205,0.82739508,-0.08911015,0.55450594,0.10522562,0.99444443,0.00279878,-0.55167472,0.05603253,0.83217508,3.852345,-33.679173,-6.147493,-1651.587158,-634.798523,6437.064453
2026_06_09_01_08_43.288,8.580000,0.95418727,0.01633722,0.29385391,0.05394136,0.82148039,-0.09333881,0.56254584,0.11254183,0.99364686,0.00052423,-0.55902082,0.06287929,0.82676595,4.349550,-34.234566,-6.482778,-1733.357666,-699.594971,6610.162598
2026_06_09_01_08_43.310,8.600000,0.95307070,0.01875425,0.29681957,0.05659318,0.81739068,-0.09674135,0.56790274,0.11900786,0.99289095,-0.00215232,-0.56365734,0.06934418,0.82309282,4.816055,-34.606655,-6.750275,-1817.242676,-760.781006,6716.942871
2026_06_09_01_08_43.329,8.620000,0.95246106,0.02116512,0.29818770,0.05877197,0.81525993,-0.09933367,0.57051218,0.12457838,0.99219579,-0.00526775,-0.56553650,0.07536806,0.82127225,5.243727,-34.788509,-6.947356,-1905.937988,-818.097046,6771.428711
2026_06_09_01_08_43.349,8.640000,0.95236158,0.02355671,0.29798952,0.06045488,0.81509489,-0.10111050,0.57043576,0.12918910,0.99158061,-0.00883917,-0.56473935,0.08089885,0.82129467,5.625994,-34.783180,-7.071797,-2000.648193,-869.042236,6785.550781
2026_06_09_01_08_43.368,8.660000,0.95273685,0.02590515,0.29635215,0.06161802,0.81675726,-0.10205743,0.56788367,0.13276562,0.99106431,-0.01284032,-0.56149882,0.08588285,0.82300866,5.957824,-34.605328,-7.122969,-2098.725830,-908.563843,6754.578125
2026_06_09_01_08_43.389,8.680000,0.95354545,0.02819222,0.29339504,0.06225492,0.82008737,-0.10218288,0.56304127,0.13526872,0.99065906,-0.01723455,-0.55602080,0.09029570,0.82624912,6.237214,-34.268906,-7.102972,-2189.018311,-935.909607,6669.251953
2026_06_09_01_08_43.408,8.700000,0.95475966,0.03041457,0.28916401,0.06239554,0.82498193,-0.10155589,0.55595970,0.13673508,0.99036348,-0.02199212,-0.54836881,0.09416230,0.83091825,6.465834,-33.779331,-7.018363,-2268.519775,-952.549072,6528.826660
2026_06_09_01_08_43.429,8.720000,0.95635545,0.03256992,0.28366894,0.06209134,0.83135319,-0.10028464,0.54662126,0.13724093,0.99016774,-0.02707006,-0.53853208,0.09752360,0.83694226,6.646832,-33.137966,-6.878759,-2346.551270,-957.798523,6349.208984
2026_06_09_01_08_43.448,8.740000,0.95829350,0.03464665,0.27695829,0.06137963,0.83905327,-0.09844804,0.53506786,0.13683075,0.99006432,-0.03240413,-0.52656144,0.10040252,0.84418744,6.783051,-32.350895,-6.692540,-2430.593750,-951.337830,6145.245117
2026_06_09_01_08_43.468,8.760000,0.96051192,0.03663490,0.26915020,0.06027348,0.84785056,-0.09606621,0.52146018,0.13550736,0.99004996,-0.03793128,-0.51262772,0.10282175,0.85243213,6.878388,-31.432564,-6.464839,-2517.410156,-934.135376,5921.658691
2026_06_09_01_08_43.487,8.780000,0.96294284,0.03852457,0.26038989,0.05877111,0.85748613,-0.09312361,0.50600946,0.13324925,0.99012363,-0.04358711,-0.49695292,0.10480072,0.86142594,6.937003,-30.400623,-6.198529,-2597.263672,-905.050537,5672.838867
2026_06_09_01_08_43.510,8.800000,0.96552926,0.04030595,0.25078380,0.05688837,0.86774242,-0.08963862,0.48886409,0.13007092,0.99027830,-0.04929978,-0.47969231,0.10636650,0.87096584,6.963268,-29.268105,-5.898224,-2659.020996,-864.899841,5391.340820
2026_06_09_01_08_43.526,8.820000,0.96822882,0.04197687,0.24037926,0.05467028,0.87845796,-0.08568594,0.47007403,0.12604742,0.99049819,-0.05500323,-0.46089450,0.10756963,0.88091153,6.962532,-28.041166,-5.571492,-2697.740479,-819.281738,5086.303711
2026_06_09_01_08_43.547,8.840000,0.97100538,0.04353008,0.22920130,0.05215857,0.88949251,-0.08133820,0.44965231,0.12124681,0.99076921,-0.06062626,-0.44057047,0.10844551,0.89114380,6.938861,-26.723347,-5.225174,-2722.533936,-770.754822,4772.132324
2026_06_09_01_08_43.566,8.860000,0.97381234,0.04495678,0.21732466,0.04938068,0.90066308,-0.07663460,0.42770684,0.11571546,0.99108088,-0.06609565,-0.41882688,0.10902222,0.90149778,6.896060,-25.323982,-4.863762,-2736.701172,-716.776794,4451.329590
2026_06_09_01_08_43.587,8.880000,0.97659123,0.04626944,0.20489122,0.04634881,0.91174275,-0.07156727,0.40447900,0.10948808,0.99142188,-0.07137974,-0.39590088,0.10936560,0.91175747,6.840471,-23.860239,-4.488561,-2736.338867,-658.215149,4122.266602
2026_06_09_01_08_43.606,8.900000,0.97929090,0.04749263,0.19204243,0.04305346,0.92253220,-0.06608252,0.38022023,0.10256492,0.99178171,-0.07648201,-0.37204134,0.10955438,0.92172831,6.778736,-22.348970,-4.097496,-2712.700684,-589.492371,3782.791504
2026_06_09_01_08_43.626,8.920000,0.98187906,0.04864085,0.17884798,0.03951062,0.93290460,-0.06019065,0.35505784,0.09498793,0.99214596,-0.08138608,-0.34737051,0.10965166,0.93129492,6.715644,-20.798521,-3.691857,-2654.761230,-519.899475,3435.624023
2026_06_09_01_08_43.646,8.940000,0.98433113,0.04971519,0.16535267,0.03576675,0.94275844,-0.05397157,0.32907987,0.08685373,0.99249828,-0.08604416,-0.32196724,0.10970067,0.94037378,6.654338,-19.214352,-3.276767,-2572.737061,-459.643890,3090.496826
2026_06_09_01_08_43.667,8.960000,0.98662114,0.05071818,0.15162741,0.03186674,0.95198727,-0.04750027,0.30243006,0.07826133,0.99282438,-0.09041551,-0.29596516,0.10974300,0.94887358,6.597779,-17.604914,-2.856666,-2478.265137,-401.392456,2754.476563
2026_06_09_01_08_43.685,8.980000,0.98872489,0.05164732,0.13777152,0.02783460,0.96048850,-0.04081046,0.27531144,0.06927258,0.99311560,-0.09446035,-0.26956108,0.10979960,0.95670313,6.547600,-15.981751,-2.433172,-2372.154297,-345.044922,2428.503174
2026_06_09_01_08_43.706,9.000000,0.99062371,0.05249840,0.12388770,0.02367605,0.96818256,-0.03390030,0.24793811,0.05991593,0.99336672,-0.09814598,-0.24296628,0.10987867,0.96379149,6.504499,-14.356591,-2.005504,-2246.258789,-292.176971,2117.256836
2026_06_09_01_08_43.725,9.020000,0.99230599,0.05326529,0.11006818,0.01941046,0.97501647,-0.02679661,0.22051044,0.05024787,0.99357212,-0.10143799,-0.21637483,0.10998388,0.97009563,6.468724,-12.739953,-1.574393,-2095.644287,-240.470154,1817.051025
2026_06_09_01_08_43.746,9.040000,0.99376780,0.05394068,0.09637933,0.01506938,0.98096788,-0.01955340,0.19318305,0.04034847,0.99372661,-0.10430426,-0.18993165,0.11011376,0.97560287,6.440048,-11.139422,-1.141996,-1925.159668,-190.237457,1525.065063
2026_06_09_01_08_43.764,9.060000,0.99501020,0.05451779,0.08287604,0.01069122,0.98603451,-0.01223930,0.16609073,0.03031218,0.99382704,-0.10671943,-0.16375929,0.11026362,0.98031873,6.417976,-9.561307,-0.711208,-1745.486816,-144.376694,1246.763428
2026_06_09_01_08_43.785,9.080000,0.99603671,0.05499993,0.06961544,0.00629634,0.99022812,-0.00488509,0.13937165,0.02020046,0.99387074,-0.10868725,-0.13798647,0.11044054,0.98425740,6.402678,-8.012078,-0.282675,-1561.979492,-102.817062,979.761292
2026_06_09_01_08_43.805,9.100000,0.99685371,0.05540576,0.05665161,0.00188930,0.99357402,0.00251094,0.11315609,0.01004436,0.99385327,-0.11024881,-0.11273738,0.11067694,0.98744160,6.395750,-6.497761,0.144807,-1367.458984,-65.857338,727.893799
2026_06_09_01_08_43.826,9.120000,0.99747002,0.05575086,0.04403675,-0.00251640,0.99610889,0.00993025,0.08757009,-0.00010990,0.99377102,-0.11144125,-0.08813125,0.11099800,0.98990524,6.398318,-5.024201,0.571207,-1158.525513,-33.629803,496.599670
2026_06_09_01_08_43.843,9.140000,0.99789810,0.05603582,0.03180955,-0.00689657,0.99788117,0.01732910,0.06271246,-0.01019921,0.99362487,-0.11227483,-0.06425828,0.11139732,0.99169630,6.409644,-3.595783,0.994966,-938.852478,-6.840874,288.122070
2026_06_09_01_08_43.866,9.160000,0.99815291,0.05625175,0.02001624,-0.01122208,0.99894685,0.02465460,0.03869601,-0.02015081,0.99341959,-0.11274495,-0.04122106,0.11184645,0.99287015,6.427726,-2.217835,1.413911,-714.080017,14.931158,99.060440
2026_06_09_01_08_43.883,9.180000,0.99825048,0.05639943,0.00870362,-0.01547027,0.99936986,0.03186816,0.01563177,-0.02990464,0.99315953,-0.11287081,-0.01912182,0.11233222,0.99348670,6.451435,-0.895737,1.826578,-489.164032,32.021782,-75.155052
2026_06_09_01_08_43.909,9.200000,0.99820822,0.05648790,-0.00209047,-0.01962573,0.99922091,0.03894495,-0.00639068,-0.03941730,0.99284792,-0.11269132,0.00195622,0.11285543,0.99360949,6.480434,0.366189,2.232156,-264.313171,43.934364,-232.993484
2026_06_09_01_08_43.923,9.220000,0.99804437,0.05652441,-0.01233614,-0.02367039,0.99857509,0.04585361,-0.02729995,-0.04864278,0.99248940,-0.11224373,0.02194813,0.11341174,0.99330562,6.514081,1.564481,2.629314,-40.145058,50.948956,-372.443665
2026_06_09_01_08_43.948,9.240000,0.99777794,0.05651465,-0.02201042,-0.02758499,0.99750924,0.05255957,-0.04704093,-0.05753522,0.99209034,-0.11156383,0.04080511,0.11399247,0.99264330,6.551478,2.696440,3.016394,176.883301,53.816200,-493.856293
2026_06_09_01_08_43.962,9.260000,0.99742800,0.05646326,-0.03108351,-0.03135369,0.99610150,0.05903594,-0.06554779,-0.06605625,0.99165767,-0.11068691,0.05846647,0.11458524,0.99169141,6.591513,3.758583,3.392031,386.054443,52.787807,-596.198914
2026_06_09_01_08_43.984,9.280000,0.99701482,0.05637164,-0.03951896,-0.03495721,0.99443251,0.06525021,-0.08274316,-0.07416121,0.99120045,-0.10964377,0.07486077,0.11516966,0.99052095,6.632592,4.746610,3.754388,587.784058,48.136215,-684.156433
2026_06_09_01_08_44.002,9.300000,0.99655676,0.05624346,-0.04731020,-0.03838047,0.99257737,0.07117485,-0.09861191,-0.08181840,0.99072725,-0.10846803,0.08997731,0.11573119,0.98919684,6.673481,5.659660,4.101796,778.126160,40.709976,-761.463928
2026_06_09_01_08_44.024,9.320000,0.99607068,0.05608558,-0.05446095,-0.04161400,0.99060458,0.07679202,-0.11316181,-0.08900991,0.99024534,-0.10719774,0.10382602,0.11626308,0.98777682,6.713423,6.498091,4.433050,953.378662,30.415611,-825.122498
2026_06_09_01_08_44.042,9.340000,0.99557221,0.05590302,-0.06096635,-0.04465355,0.98857832,0.08209527,-0.12638535,-0.09572808,0.98976183,-0.10586627,0.11640027,0.11675572,0.98631591,6.751502,7.261300,4.747514,1112.922852,17.951149,-877.937988
2026_06_09_01_08_44.064,9.360000,0.99507594,0.05570039,-0.06682377,-0.04749724,0.98655719,0.08708251,-0.13828066,-0.10197094,0.98928297,-0.10450435,0.12769821,0.11720013,0.98486412,6.786859,7.948953,5.044744,1259.535889,3.213242,-923.212891
2026_06_09_01_08_44.082,9.380000,0.99459481,0.05548258,-0.07203546,-0.05013958,0.98459381,0.09174369,-0.14885594,-0.10773055,0.98881543,-0.10314172,0.13772844,0.11758903,0.98346514,6.818763,8.561263,5.323798,1394.298706,-12.947647,-958.284180
2026_06_09_01_08_44.104,9.400000,0.99414045,0.05524992,-0.07660446,-0.05257393,0.98273546,0.09606697,-0.15812059,-0.11299653,0.98836684,-0.10179757,0.14650176,0.11790715,0.98215842,6.846046,9.098495,5.583601,1514.239746,-28.610847,-984.048767
2026_06_09_01_08_44.121,9.420000,0.99372244,0.05499973,-0.08054490,-0.05480214,0.98101848,0.10005634,-0.16610675,-0.11777613,0.98794353,-0.10048087,0.15405034,0.11813700,0.98097509,6.867460,9.562238,5.824020,1617.378662,-43.456528,-1004.385864
2026_06_09_01_08_44.145,9.440000,0.99334729,0.05473623,-0.08387823,-0.05682924,0.97946978,0.10371998,-0.17286167,-0.12208469,0.98754877,-0.09921071,0.16041920,0.11827765,0.97993678,6.882773,9.954977,6.045197,1708.223511,-58.035065,-1020.430481
2026_06_09_01_08_44.161,9.460000,0.99302000,0.05446262,-0.08662869,-0.05865757,0.97810954,0.10706022,-0.17843734,-0.12593232,0.98718625,-0.09800209,0.16565876,0.11832780,0.97905856,6.891780,10.279510,6.246976,1786.761841,-71.890472,-1029.795166
2026_06_09_01_08_44.183,9.480000,0.99274468,0.05417733,-0.08881356,-0.06029078,0.97695434,0.11008333,-0.18287116,-0.12933005,0.98685968,-0.09685922,0.16980559,0.11827778,0.97835392,6.893809,10.537818,6.429451,1850.426147,-84.216431,-1031.993408
2026_06_09_01_08_44.200,9.500000,0.99252582,0.05388085,-0.09043651,-0.06173047,0.97602117,0.11279259,-0.18617332,-0.13228378,0.98657238,-0.09579089,0.17286897,0.11812165,0.97783619,6.888407,10.730337,6.592554,1901.684692,-95.622421,-1031.167480
2026_06_09_01_08_44.224,9.520000,0.99236554,0.05357924,-0.09150857,-0.06297689,0.97532016,0.11518627,-0.18836842,-0.13479811,0.98632634,-0.09481454,0.17487140,0.11786623,0.97751087,6.875920,10.858382,6.735985,1942.221558,-105.617355,-1031.172119
2026_06_09_01_08_44.240,9.540000,0.99226254,0.05328664,-0.09206168,-0.06403384,0.97484863,0.11726545,-0.18952303,-0.13688807,0.98612040,-0.09395854,0.17587443,0.11753879,0.97737038,6.857977,10.925755,6.859710,1972.515137,-114.122910,-1028.567383
2026_06_09_01_08_44.263,9.560000,0.99221456,0.05300763,-0.09212913,-0.06490547,0.97459900,0.11903321,-0.18970470,-0.13856739,0.98595494,-0.09323050,0.17594276,0.11714925,0.97740483,6.835225,10.936357,6.963878,1991.208252,-121.106224,-1017.367310
2026_06_09_01_08_44.280,9.580000,0.99222016,0.05273586,-0.09173304,-0.06559819,0.97456384,0.12050045,-0.18895750,-0.13985093,0.98583162,-0.09261612,0.17511998,0.11668620,0.97760797,6.807061,10.892754,7.049111,1999.270386,-126.913002,-1002.455200
2026_06_09_01_08_44.303,9.600000,0.99227750,0.05246976,-0.09088971,-0.06611699,0.97473520,0.12167488,-0.18731390,-0.14075072,0.98575091,-0.09211041,0.17343734,0.11614783,0.97797197,6.773448,10.796863,7.115874,1999.064941,-131.748657,-987.007446
2026_06_09_01_08_44.319,9.620000,0.99238354,0.05220674,-0.08962133,-0.06646374,0.97510117,0.12255737,-0.18481717,-0.14127272,0.98571408,-0.09170508,0.17093775,0.11553135,0.97848493,6.734328,10.651258,7.164288,1987.999023,-134.983917,-969.633301
2026_06_09_01_08_44.342,9.640000,0.99253434,0.05194921,-0.08795373,-0.06664123,0.97564620,0.12314916,-0.18151811,-0.14142567,0.98572046,-0.09140006,0.16767028,0.11484544,0.97913086,6.690333,10.458968,7.194540,1966.151978,-136.322083,-951.179077
2026_06_09_01_08_44.362,9.660000,0.99272484,0.05170184,-0.08591679,-0.06665318,0.97635132,0.12345243,-0.17747565,-0.14122066,0.98576856,-0.09119815,0.16369127,0.11410466,0.97989047,6.642459,10.223511,7.206918,1934.380127,-136.030914,-929.536865
2026_06_09_01_08_44.385,9.680000,0.99294937,0.05146195,-0.08354615,-0.06650746,0.97719359,0.12347819,-0.17275940,-0.14067598,0.98585683,-0.09108533,0.15906899,0.11331110,0.98074341,6.590985,9.949028,7.202258,1890.703491,-134.138596,-903.687134
2026_06_09_01_08_44.398,9.700000,0.99320227,0.05122675,-0.08087049,-0.06621923,0.97814995,0.12325272,-0.16742592,-0.13982365,0.98598164,-0.09104668,0.15385713,0.11246741,0.98167157,6.536205,9.638900,7.182289,1835.963379,-130.294647,-873.774109
2026_06_09_01_08_44.421,9.720000,0.99347806,0.05099365,-0.07791601,-0.06580389,0.97919786,0.12280300,-0.16152684,-0.13869590,0.98613900,-0.09106780,0.14810453,0.11157651,0.98265749,6.478421,9.296215,7.148775,1775.947876,-125.340233,-843.610352
2026_06_09_01_08_44.438,9.740000,0.99377048,0.05076557,-0.07471825,-0.06527111,0.98031372,0.12214277,-0.15513264,-0.13731523,0.98632509,-0.09114477,0.14187853,0.11065255,0.98368007,6.418601,8.925146,7.102724,1715.348633,-120.882088,-814.405457
2026_06_09_01_08_44.461,9.760000,0.99407446,0.05054765,-0.07130709,-0.06462420,0.98147804,0.12127373,-0.14830233,-0.13569134,0.98653728,-0.09127992,0.13523592,0.10971259,0.98472047,6.357856,8.529185,7.044416,1652.056641,-116.576279,-783.661926
2026_06_09_01_08_44.478,9.780000,0.99438536,0.05034082,-0.06770844,-0.06386796,0.98267293,0.12020172,-0.14108689,-0.13383572,0.98677337,-0.09146756,0.12822624,0.10876516,0.98576272,6.296785,8.111342,6.974357,1582.610107,-111.328011,-749.404602
2026_06_09_01_08_44.501,9.800000,0.99469930,0.05014287,-0.06394076,-0.06301287,0.98388189,0.11894537,-0.13352296,-0.13177006,0.98703015,-0.09169597,0.12088437,0.10781234,0.98679453,6.235585,7.673783,6.893768,1506.190918,-105.139359,-710.671509
2026_06_09_01_08_44.518,9.820000,0.99501199,0.04995247,-0.06002162,-0.06207495,0.98508823,0.11753418,-0.12564604,-0.12952709,0.98730290,-0.09195495,0.11324286,0.10685830,0.98780429,6.174565,7.218597,6.804488,1426.364014,-98.185883,-670.158630
2026_06_09_01_08_44.540,9.840000,0.99531955,0.04977052,-0.05597461,-0.06106472,0.98627591,0.11598606,-0.11750369,-0.12712960,0.98758799,-0.09223900,0.10534680,0.10591129,0.98877949,6.114272,6.748552,6.707672,1347.262451,-91.804504,-629.170044
2026_06_09_01_08_44.557,9.860000,0.99561834,0.04959977,-0.05182628,-0.05998416,0.98743188,0.11430153,-0.10914878,-0.12458380,0.98788351,-0.09254736,0.09724798,0.10498238,0.98970783,6.055403,6.266710,6.603450,1265.618774,-86.194443,-589.131592
2026_06_09_01_08_44.580,9.880000,0.99590492,0.04944770,-0.04760332,-0.05884116,0.98854327,0.11249266,-0.10063589,-0.12190815,0.98818529,-0.09288834,0.08899765,0.10409248,0.99057770,5.999216,5.776214,6.492604,1179.417725,-80.641891,-547.159241
2026_06_09_01_08_44.597,9.900000,0.99617618,0.04931745,-0.04333011,-0.05764863,0.98959827,0.11058252,-0.09201501,-0.11913024,0.98848885,-0.09326188,0.08064268,0.10325357,0.99138057,5.946430,5.279928,6.376527,1091.545044,-75.322701,-500.971039
2026_06_09_01_08_44.619,9.920000,0.99642992,0.04920617,-0.03902907,-0.05641656,0.99058783,0.10858937,-0.08333154,-0.11627124,0.98879182,-0.09365724,0.07222737,0.10246478,0.99211097,5.897011,4.780441,6.256311,1004.661987,-69.987724,-452.997070
2026_06_09_01_08_44.637,9.940000,0.99666494,0.04911239,-0.03472063,-0.05515137,0.99150562,0.10652445,-0.07462689,-0.11334530,0.98909259,-0.09406742,0.06379244,0.10172697,0.99276489,5.851015,4.280100,6.132620,920.046387,-64.909004,-404.747345
2026_06_09_01_08_44.661,9.960000,0.99688005,0.04903412,-0.03042106,-0.05385507,0.99234837,0.10439074,-0.06593376,-0.11035742,0.98939055,-0.09448563,0.05537082,0.10103893,0.99334043,5.808369,3.780747,6.005623,836.712341,-60.220947,-357.409485
2026_06_09_01_08_44.676,9.980000,0.99707514,0.04897013,-0.02615015,-0.05252844,0.99311388,0.10218846,-0.05729198,-0.10731076,0.98968536,-0.09490655,0.04700269,0.10040105,0.99383616,5.769088,3.284629,5.875322,752.208496,-55.212269,-310.772339
2026_06_09_01_08_44.699,10.000000,0.99724942,0.04892044,-0.02193017,-0.05118045,0.99379927,0.09993368,-0.04874725,-0.10422502,0.98997468,-0.09532697,0.03873217,0.09981655,0.99425173,5.733346,2.794325,5.742624,664.434692,-50.207027,-262.507355
2026_06_09_01_08_44.716,10.020000,0.99740243,0.04888438,-0.01778061,-0.04982536,0.99440259,0.09765349,-0.04034021,-0.10113027,0.99025548,-0.09574296,0.03059748,0.09928666,0.99458832,5.701193,2.312121,5.609056,577.777466,-45.282730,-213.839371
2026_06_09_01_08_44.739,10.040000,0.99753428,0.04886375,-0.01371912,-0.04847292,0.99492431,0.09536606,-0.03210771,-0.09804752,0.99052542,-0.09615652,0.02263344,0.09881654,0.99484825,5.672901,1.840088,5.475624,495.191315,-40.885719,-167.608658
2026_06_09_01_08_44.755,10.060000,0.99764520,0.04886121,-0.00976542,-0.04713148,0.99536651,0.09308670,-0.02409065,-0.09499530,0.99078244,-0.09657178,0.01487904,0.09841282,0.99503446,5.648824,1.380527,5.343156,414.387299,-37.545258,-121.324623
2026_06_09_01_08_44.778,10.080000,0.99773622,0.04887559,-0.00593445,-0.04580911,0.99573261,0.09083071,-0.01631993,-0.09199091,0.99102539,-0.09698618,0.00736414,0.09807359,0.99515194,5.628818,0.935173,5.212479,336.667114,-34.679760,-72.688995
2026_06_09_01_08_44.796,10.100000,0.99780887,0.04890313,-0.00223833,-0.04450881,0.99602789,0.08860365,-0.00882009,-0.08904149,0.99125493,-0.09739269,0.00011361,0.09779119,0.99520695,5.612405,0.505398,5.083854,264.917725,-32.371269,-24.208185
2026_06_09_01_08_44.818,10.120000,0.99786472,0.04894139,0.00130957,-0.04323236,0.99625850,0.08640829,-0.00161816,-0.08615191,0.99147141,-0.09778700,-0.00684525,0.09756053,0.99520606,5.599256,0.092721,4.957383,196.896729,-31.720703,22.266317
2026_06_09_01_08_44.835,10.140000,0.99790537,0.04898991,0.00470188,-0.04198476,0.99643034,0.08425432,0.00527041,-0.08333293,0.99167454,-0.09816941,-0.01349773,0.09737978,0.99515575,5.589229,-0.301996,4.833570,130.171295,-30.428825,67.061241
2026_06_09_01_08_44.859,10.160000,0.99793237,0.04904845,0.00792759,-0.04077359,0.99654931,0.08215625,0.01182263,-0.08060091,0.99186355,-0.09854055,-0.01982216,0.09724761,0.99506283,5.582209,-0.677453,4.713195,65.304596,-27.886185,108.585426
2026_06_09_01_08_44.875,10.180000,0.99794722,0.04911746,0.01097488,-0.03960241,0.99662238,0.08012033,0.01801435,-0.07796410,0.99203825,-0.09890254,-0.02579503,0.09716401,0.99493408,5.578157,-1.032278,4.596569,3.802040,-26.349728,147.778061
2026_06_09_01_08_44.897,10.200000,0.99795187,0.04919670,0.01383751,-0.03847350,0.99665660,0.07815093,0.02383281,-0.07542789,0.99219894,-0.09925663,-0.03140388,0.09712712,0.99477643,5.576931,-1.365749,4.483895,-54.263592,-25.203720,186.075592
